          Graph File     Compromise Time            Hop Time         Start Point     Num Compromised             % Alive
   Graphs/graph0.txt            4.000000            1.000000                  28                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  29                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  29                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  30                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  30                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  31                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  31                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  32                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  32                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  33                   2           98.148148
   Graphs/graph0.txt            4.000000            1.000000                  33                   2           98.148148
   Graphs/graph0.txt            4.000000            1.000000                  34                   2           98.148148
   Graphs/graph0.txt            4.000000            1.000000                  34                   2           98.148148
   Graphs/graph0.txt            4.000000            1.000000                  35                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  35                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  36                   2           98.148148
   Graphs/graph0.txt            4.000000            1.000000                  36                   2           98.148148
   Graphs/graph0.txt            4.000000            1.000000                  37                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  37                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  38                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  38                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  39                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  39                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  40                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  40                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  41                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  41                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  42                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  42                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  43                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  43                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  44                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  44                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  45                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  45                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  46                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  46                   1           99.074074
   Graphs/graph0.txt            4.000000            1.000000                  47                   1           99.074074
